Feature;Importance;Arquivo
QT_MAT_NOTURNO;0.0022;microdados_filtrado_2023.csv
QT_ING_50_59;0.0021;microdados_filtrado_2023.csv
FEAT_REGIAO_NORTE_NORDESTE;0.0021;microdados_filtrado_2023.csv
QT_CONC_PRETA;0.0021;microdados_filtrado_2023.csv
QT_CONC_DIURNO;0.0021;microdados_filtrado_2023.csv
QT_CONC_NRPFIES;0.0019;microdados_filtrado_2023.csv
QT_CONC_APOIO_SOCIAL;0.0019;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL_DIURNO;0.0018;microdados_filtrado_2023.csv
QT_MAT_RVOUTROS;0.0018;microdados_filtrado_2023.csv
QT_ING_DIURNO;0.0017;microdados_filtrado_2023.csv
QT_MAT_RESERVA_VAGA;0.0016;microdados_filtrado_2023.csv
QT_VG_TOTAL_DIURNO;0.0016;microdados_filtrado_2023.csv
QT_VG_TOTAL_NOTURNO;0.0015;microdados_filtrado_2023.csv
QT_PARFOR;0.0015;microdados_filtrado_2023.csv
QT_CONC_RVREDEPUBLICA;0.0014;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL_NOTURNO;0.0014;microdados_filtrado_2023.csv
QT_MAT_INDIGENA;0.0013;microdados_filtrado_2023.csv
QT_CONC_RESERVA_VAGA;0.0013;microdados_filtrado_2023.csv
QT_VG_NOVA;0.0013;microdados_filtrado_2023.csv
QT_MAT_RVETNICO;0.0013;microdados_filtrado_2023.csv
QT_CONC_RVETNICO;0.0012;microdados_filtrado_2023.csv
QT_CONC_FINANC;0.0012;microdados_filtrado_2023.csv
QT_ING_RVETNICO;0.0012;microdados_filtrado_2023.csv
QT_CONC_60_MAIS;0.0011;microdados_filtrado_2023.csv
QT_ING_NOTURNO;0.001;microdados_filtrado_2023.csv
QT_MAT_PROCNAOINFORMADA;0.001;microdados_filtrado_2023.csv
QT_CONC_NOTURNO;0.001;microdados_filtrado_2023.csv
QT_MAT_NACESTRANG;0.0009;microdados_filtrado_2023.csv
QT_ING_60_MAIS;0.0007;microdados_filtrado_2023.csv
QT_CONC_FINANC_NREEMB;0.0007;microdados_filtrado_2023.csv
FEAT_PCT_ING_PROUNI;0.0007;microdados_filtrado_2023.csv
QT_CONC_RVSOCIAL_RF;0.0007;microdados_filtrado_2023.csv
QT_MAT_RVPDEF;0.0007;microdados_filtrado_2023.csv
QT_ING_0_17;0.0006;microdados_filtrado_2023.csv
QT_CONC_DEFICIENTE;0.0006;microdados_filtrado_2023.csv
FEAT_PUBLICA;0.0005;microdados_filtrado_2023.csv
TP_REDE;0.0005;microdados_filtrado_2023.csv
QT_ING_INDIGENA;0.0005;microdados_filtrado_2023.csv
QT_ING_DEFICIENTE;0.0004;microdados_filtrado_2023.csv
IN_GRATUITO;0.0004;microdados_filtrado_2023.csv
QT_CONC_NACESTRANG;0.0003;microdados_filtrado_2023.csv
QT_VG_PROG_ESPECIAL;0.0003;microdados_filtrado_2023.csv
FEAT_PCT_VG_NOTURNO;0.0003;microdados_filtrado_2023.csv
QT_CONC_AMARELA;0.0002;microdados_filtrado_2023.csv
QT_ING_OUTRA_FORMA;0.0002;microdados_filtrado_2023.csv
QT_ING_PROUNII;0.0002;microdados_filtrado_2023.csv
QT_ING_RVPDEF;0.0002;microdados_filtrado_2023.csv
QT_MAT_0_17;0.0001;microdados_filtrado_2023.csv
QT_INSC_VG_PROG_ESPECIAL;0.0001;microdados_filtrado_2023.csv
QT_MAT_MOB_ACADEMICA;0.0001;microdados_filtrado_2023.csv
QT_MAT_PARFOR;0.0001;microdados_filtrado_2023.csv
IN_COMUNITARIA;0.0001;microdados_filtrado_2023.csv
IN_CONFESSIONAL;0.0001;microdados_filtrado_2023.csv
QT_ING_FINANC_NREEMB_OUTROS;0.0001;microdados_filtrado_2023.csv
QT_ING_AVALIACAO_SERIADA;0.0001;microdados_filtrado_2023.csv
QT_MAT_FINANC_NREEMB_OUTROS;0.0001;microdados_filtrado_2023.csv
FEAT_DOMINANCIA_MODALIDADE;0.0;microdados_filtrado_2023.csv
QT_ING_NACESTRANG;0.0;microdados_filtrado_2023.csv
QT_MAT_RPFIES;0.0;microdados_filtrado_2023.csv
QT_MOB_ACADEMICA;0.0;microdados_filtrado_2023.csv
QT_ING_VG_PROG_ESPECIAL;0.0;microdados_filtrado_2023.csv
QT_CURSO;0.0;microdados_filtrado_2023.csv
TP_MODALIDADE_ENSINO;0.0;microdados_filtrado_2023.csv
TP_DIMENSAO;0.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_COM_FIES;0.0;microdados_filtrado_2023.csv
FEAT_PCT_VG_EAD;0.0;microdados_filtrado_2023.csv
CO_CINE_AREA_GERAL;0.0;microdados_filtrado_2023.csv
CO_CINE_AREA_ESPECIFICA;0.0;microdados_filtrado_2023.csv
CO_CINE_AREA_DETALHADA;0.0;microdados_filtrado_2023.csv
TP_GRAU_ACADEMICO;0.0;microdados_filtrado_2023.csv
TP_NIVEL_ACADEMICO;0.0;microdados_filtrado_2023.csv
QT_ING_PROUNIP;0.0;microdados_filtrado_2023.csv
QT_CONC_MOB_ACADEMICA;0.0;microdados_filtrado_2023.csv
QT_ING_MOB_ACADEMICA;0.0;microdados_filtrado_2023.csv
QT_VG_TOTAL_EAD;0.0;microdados_filtrado_2023.csv
QT_VG_PROC_SELETIVO;0.0;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL_EAD;0.0;microdados_filtrado_2023.csv
QT_INSC_PROC_SELETIVO;0.0;microdados_filtrado_2023.csv
QT_ING_EGR;0.0;microdados_filtrado_2023.csv
QT_ING_OUTRO_TIPO_SELECAO;0.0;microdados_filtrado_2023.csv
QT_ING_PROC_SELETIVO;0.0;microdados_filtrado_2023.csv
QT_CONC_0_17;0.0;microdados_filtrado_2023.csv
QT_CONC_INDIGENA;0.0;microdados_filtrado_2023.csv
QT_ING_FINANC_REEMB;0.0;microdados_filtrado_2023.csv
QT_ING_FIES;0.0;microdados_filtrado_2023.csv
QT_ING_RPFIES;0.0;microdados_filtrado_2023.csv
QT_ING_FINANC_REEMB_OUTROS;0.0;microdados_filtrado_2023.csv
QT_MAT_FINANC_REEMB;0.0;microdados_filtrado_2023.csv
QT_MAT_FIES;0.0;microdados_filtrado_2023.csv
QT_MAT_FINANC_REEMB_OUTROS;0.0;microdados_filtrado_2023.csv
QT_MAT_PROUNIP;0.0;microdados_filtrado_2023.csv
QT_CONC_FINANC_REEMB;0.0;microdados_filtrado_2023.csv
QT_CONC_FIES;0.0;microdados_filtrado_2023.csv
QT_CONC_RPFIES;0.0;microdados_filtrado_2023.csv
QT_CONC_FINANC_REEMB_OUTROS;0.0;microdados_filtrado_2023.csv
QT_CONC_PROUNIP;0.0;microdados_filtrado_2023.csv
QT_CONC_FINANC_NREEMB_OUTROS;0.0;microdados_filtrado_2023.csv
QT_CONC_RVPDEF;0.0;microdados_filtrado_2023.csv
QT_CONC_RVOUTROS;0.0;microdados_filtrado_2023.csv
QT_ING_PROCNAOINFORMADA;0.0;microdados_filtrado_2023.csv
QT_CONC_PROCNAOINFORMADA;0.0;microdados_filtrado_2023.csv
QT_ING_PARFOR;0.0;microdados_filtrado_2023.csv
QT_CONC_PARFOR;0.0;microdados_filtrado_2023.csv
ANO_BASE;0.0;microdados_filtrado_2023.csv
QT_MAT_PROCNAOINFORMADA;0.07479999959468842;microdados_filtrado_2023.csv
QT_CONC;0.06080000102519989;microdados_filtrado_2023.csv
QT_CONC_NACBRAS;0.04690000042319298;microdados_filtrado_2023.csv
QT_ING_RVOUTROS;0.0284000001847744;microdados_filtrado_2023.csv
QT_ING_PARFOR;0.0272000003606081;microdados_filtrado_2023.csv
QT_CONC_PROUNII;0.026200000196695328;microdados_filtrado_2023.csv
QT_MAT_DIURNO;0.024299999698996544;microdados_filtrado_2023.csv
TP_ORGANIZACAO_ACADEMICA;0.01549999974668026;microdados_filtrado_2023.csv
QT_MAT_RVOUTROS;0.015300000086426735;microdados_filtrado_2023.csv
QT_CONC_RVETNICO;0.014600000344216824;microdados_filtrado_2023.csv
QT_CONC_BRANCA;0.013100000098347664;microdados_filtrado_2023.csv
QT_ING_NACBRAS;0.011699999682605267;microdados_filtrado_2023.csv
QT_MAT_FINANC_NREEMB;0.010999999940395355;microdados_filtrado_2023.csv
QT_CONC_DIURNO;0.010999999940395355;microdados_filtrado_2023.csv
QT_CONC_DEFICIENTE;0.010900000110268593;microdados_filtrado_2023.csv
QT_MAT_NACBRAS;0.01080000028014183;microdados_filtrado_2023.csv
FEAT_TAXA_OCUPACAO_VAGAS;0.010099999606609344;microdados_filtrado_2023.csv
QT_CONC_RVSOCIAL_RF;0.009999999776482582;microdados_filtrado_2023.csv
QT_ING_DIURNO;0.009800000116229057;microdados_filtrado_2023.csv
QT_ING_NRPFIES;0.009499999694526196;microdados_filtrado_2023.csv
QT_MAT_FINANC;0.009399999864399433;microdados_filtrado_2023.csv
QT_MAT_RVSOCIAL_RF;0.009200000204145908;microdados_filtrado_2023.csv
CO_UF;0.008899999782443047;microdados_filtrado_2023.csv
QT_CONC_FINANC_REEMB;0.00860000029206276;microdados_filtrado_2023.csv
QT_ING_OUTRA_FORMA;0.008500000461935997;microdados_filtrado_2023.csv
QT_CONC_NOTURNO;0.00800000037997961;microdados_filtrado_2023.csv
QT_APOIO_SOCIAL;0.007799999788403511;microdados_filtrado_2023.csv
QT_ING_RVREDEPUBLICA;0.007699999958276749;microdados_filtrado_2023.csv
QT_MAT_DEFICIENTE;0.007699999958276749;microdados_filtrado_2023.csv
QT_MAT_PROUNII;0.007300000172108412;microdados_filtrado_2023.csv
QT_CONC_NRPFIES;0.0071000000461936;microdados_filtrado_2023.csv
IN_CAPITAL;0.007000000216066837;microdados_filtrado_2023.csv
QT_MAT_RVREDEPUBLICA;0.006899999920278788;microdados_filtrado_2023.csv
FEAT_PCT_ING_BRANCA;0.006800000090152025;microdados_filtrado_2023.csv
QT_MAT_ATIV_EXTRACURRICULAR;0.006800000090152025;microdados_filtrado_2023.csv
QT_CONC_FEM;0.006800000090152025;microdados_filtrado_2023.csv
QT_ING_FINANC_NREEMB;0.006500000134110451;microdados_filtrado_2023.csv
QT_INSC_VG_PROG_ESPECIAL;0.006500000134110451;microdados_filtrado_2023.csv
QT_ING_ATIV_EXTRACURRICULAR;0.006500000134110451;microdados_filtrado_2023.csv
QT_MAT_BRANCA;0.006399999838322401;microdados_filtrado_2023.csv
FEAT_PCT_ING_RESERVA_SOCIAL;0.006300000008195639;microdados_filtrado_2023.csv
QT_MAT_PROCESCPUBLICA;0.006200000178068876;microdados_filtrado_2023.csv
CO_REGIAO;0.006000000052154064;microdados_filtrado_2023.csv
QT_CONC_RESERVA_VAGA;0.006000000052154064;microdados_filtrado_2023.csv
QT_MAT_NRPFIES;0.005900000222027302;microdados_filtrado_2023.csv
QT_ING_PROCESCPUBLICA;0.005900000222027302;microdados_filtrado_2023.csv
QT_ING_RESERVA_VAGA;0.005799999926239252;microdados_filtrado_2023.csv
QT_CONC_RVPDEF;0.005799999926239252;microdados_filtrado_2023.csv
QT_MAT_INDIGENA;0.00570000009611249;microdados_filtrado_2023.csv
QT_MAT_NACESTRANG;0.00570000009611249;microdados_filtrado_2023.csv
QT_MAT_RVETNICO;0.00559999980032444;microdados_filtrado_2023.csv
QT_ING_VG_NOVA;0.005499999970197678;microdados_filtrado_2023.csv
QT_CONC_CORND;0.005499999970197678;microdados_filtrado_2023.csv
QT_ING_AMARELA;0.005400000140070915;microdados_filtrado_2023.csv
QT_ATIV_EXTRACURRICULAR;0.0052999998442828655;microdados_filtrado_2023.csv
QT_CONC_25_29;0.0052999998442828655;microdados_filtrado_2023.csv
QT_CONC_RVREDEPUBLICA;0.0052999998442828655;microdados_filtrado_2023.csv
QT_ING_RVSOCIAL_RF;0.0052999998442828655;microdados_filtrado_2023.csv
QT_MAT_NOTURNO;0.005100000184029341;microdados_filtrado_2023.csv
FEAT_PCT_ING_JOVEM;0.005100000184029341;microdados_filtrado_2023.csv
QT_ING_VG_PROG_ESPECIAL;0.005100000184029341;microdados_filtrado_2023.csv
FEAT_IDADE_MEDIA_ING;0.004999999888241291;microdados_filtrado_2023.csv
QT_MAT_CORND;0.004900000058114529;microdados_filtrado_2023.csv
QT_CONC_40_49;0.004800000227987766;microdados_filtrado_2023.csv
QT_ALUNO_DEFICIENTE;0.004800000227987766;microdados_filtrado_2023.csv
QT_CONC_PROCESCPUBLICA;0.004800000227987766;microdados_filtrado_2023.csv
QT_ING_PROUNIP;0.004699999932199717;microdados_filtrado_2023.csv
QT_CONC_PARDA;0.004699999932199717;microdados_filtrado_2023.csv
QT_MAT;0.004600000102072954;microdados_filtrado_2023.csv
QT_CONC_FINANC;0.0044999998062849045;microdados_filtrado_2023.csv
CO_CINE_ROTULO;0.0044999998062849045;microdados_filtrado_2023.csv
FEAT_INDICE_DIVERSIDADE;0.0044999998062849045;microdados_filtrado_2023.csv
QT_MOB_ACADEMICA;0.004399999976158142;microdados_filtrado_2023.csv
QT_ING_FINANC;0.004399999976158142;microdados_filtrado_2023.csv
QT_INSC_VG_REMANESC;0.004399999976158142;microdados_filtrado_2023.csv
FEAT_RATIO_CANDIDATO_VAGA;0.00430000014603138;microdados_filtrado_2023.csv
QT_MAT_18_24;0.00430000014603138;microdados_filtrado_2023.csv
QT_ING_VESTIBULAR;0.00430000014603138;microdados_filtrado_2023.csv
TP_CATEGORIA_ADMINISTRATIVA;0.00430000014603138;microdados_filtrado_2023.csv
QT_ING_PARDA;0.00430000014603138;microdados_filtrado_2023.csv
QT_MAT_PROCESCPRIVADA;0.00419999985024333;microdados_filtrado_2023.csv
QT_ING_PROCESCPRIVADA;0.00419999985024333;microdados_filtrado_2023.csv
QT_CONC_FINANC_NREEMB;0.004100000020116568;microdados_filtrado_2023.csv
QT_ING_INDIGENA;0.004000000189989805;microdados_filtrado_2023.csv
IN_COMUNITARIA;0.0038999998942017555;microdados_filtrado_2023.csv
QT_CONC_PRETA;0.0038999998942017555;microdados_filtrado_2023.csv
QT_CONC_35_39;0.0038999998942017555;microdados_filtrado_2023.csv
QT_CONC_18_24;0.0038999998942017555;microdados_filtrado_2023.csv
QT_ING_VG_REMANESC;0.003700000001117587;microdados_filtrado_2023.csv
QT_CONC_50_59;0.003599999938160181;microdados_filtrado_2023.csv
QT_CONC_ATIV_EXTRACURRICULAR;0.0035000001080334187;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL_NOTURNO;0.0035000001080334187;microdados_filtrado_2023.csv
QT_MAT_MASC;0.0034000000450760126;microdados_filtrado_2023.csv
FEAT_PCT_ING_FINANC;0.0032999999821186066;microdados_filtrado_2023.csv
QT_CONC_PROCESCPRIVADA;0.0032999999821186066;microdados_filtrado_2023.csv
QT_ING_CORND;0.0032999999821186066;microdados_filtrado_2023.csv
QT_MAT_FEM;0.0031999999191612005;microdados_filtrado_2023.csv
QT_CONC_30_34;0.0031999999191612005;microdados_filtrado_2023.csv
QT_ING_AVALIACAO_SERIADA;0.0031999999191612005;microdados_filtrado_2023.csv
QT_MAT_FINANC_NREEMB_OUTROS;0.003100000089034438;microdados_filtrado_2023.csv
QT_MAT_PRETA;0.003100000089034438;microdados_filtrado_2023.csv
FEAT_PCT_ING_IDOSO;0.003100000089034438;microdados_filtrado_2023.csv
QT_MAT_APOIO_SOCIAL;0.003100000089034438;microdados_filtrado_2023.csv
QT_VG_REMANESC;0.003000000026077032;microdados_filtrado_2023.csv
TP_REDE;0.003000000026077032;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL_DIURNO;0.002899999963119626;microdados_filtrado_2023.csv
QT_MAT_30_34;0.002899999963119626;microdados_filtrado_2023.csv
FEAT_PCT_ING_PRETA_PARDA;0.002899999963119626;microdados_filtrado_2023.csv
QT_MAT_40_49;0.002899999963119626;microdados_filtrado_2023.csv
FEAT_REGIAO_NORTE_NORDESTE;0.002899999963119626;microdados_filtrado_2023.csv
QT_ING_RVPDEF;0.00279999990016222;microdados_filtrado_2023.csv
QT_ING_35_39;0.00279999990016222;microdados_filtrado_2023.csv
QT_ING_BRANCA;0.00279999990016222;microdados_filtrado_2023.csv
QT_MAT_RESERVA_VAGA;0.00279999990016222;microdados_filtrado_2023.csv
QT_CONC_MASC;0.0027000000700354576;microdados_filtrado_2023.csv
QT_ING_0_17;0.0027000000700354576;microdados_filtrado_2023.csv
QT_ING_NACESTRANG;0.0027000000700354576;microdados_filtrado_2023.csv
QT_MAT_PARDA;0.0027000000700354576;microdados_filtrado_2023.csv
QT_MAT_50_59;0.0027000000700354576;microdados_filtrado_2023.csv
FEAT_PCT_ING_DEFICIENTE;0.0027000000700354576;microdados_filtrado_2023.csv
QT_ING_ENEM;0.0027000000700354576;microdados_filtrado_2023.csv
QT_ING_APOIO_SOCIAL;0.0026000000070780516;microdados_filtrado_2023.csv
QT_MAT_FINANC_REEMB;0.0026000000070780516;microdados_filtrado_2023.csv
QT_MAT_60_MAIS;0.0026000000070780516;microdados_filtrado_2023.csv
QT_ING_30_34;0.0026000000070780516;microdados_filtrado_2023.csv
QT_MAT_25_29;0.0026000000070780516;microdados_filtrado_2023.csv
QT_INSC_VG_NOVA;0.0024999999441206455;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL;0.002300000051036477;microdados_filtrado_2023.csv
FEAT_PCT_ING_FEM;0.002300000051036477;microdados_filtrado_2023.csv
QT_ING_18_24;0.002199999988079071;microdados_filtrado_2023.csv
QT_ING_SELECAO_SIMPLIFICA;0.002199999988079071;microdados_filtrado_2023.csv
QT_ING_40_49;0.002099999925121665;microdados_filtrado_2023.csv
QT_MAT_35_39;0.002099999925121665;microdados_filtrado_2023.csv
FEAT_PCT_ING_PROUNI;0.0020000000949949026;microdados_filtrado_2023.csv
QT_ING_PROUNII;0.0020000000949949026;microdados_filtrado_2023.csv
QT_VG_PROG_ESPECIAL;0.0020000000949949026;microdados_filtrado_2023.csv
QT_CONC_60_MAIS;0.0020000000949949026;microdados_filtrado_2023.csv
QT_MAT_RVPDEF;0.0019000000320374966;microdados_filtrado_2023.csv
QT_VG_TOTAL_NOTURNO;0.0019000000320374966;microdados_filtrado_2023.csv
QT_ING_25_29;0.0017999999690800905;microdados_filtrado_2023.csv
QT_MAT_AMARELA;0.0015999999595806003;microdados_filtrado_2023.csv
QT_CONC_APOIO_SOCIAL;0.0015999999595806003;microdados_filtrado_2023.csv
QT_ING_PRETA;0.0015999999595806003;microdados_filtrado_2023.csv
QT_ING_FEM;0.0015999999595806003;microdados_filtrado_2023.csv
QT_CONC_FINANC_NREEMB_OUTROS;0.0015999999595806003;microdados_filtrado_2023.csv
QT_ING_RVETNICO;0.001500000013038516;microdados_filtrado_2023.csv
QT_ING_60_MAIS;0.001500000013038516;microdados_filtrado_2023.csv
QT_VG_NOVA;0.001500000013038516;microdados_filtrado_2023.csv
QT_VG_TOTAL_DIURNO;0.00139999995008111;microdados_filtrado_2023.csv
QT_ING;0.0013000000035390258;microdados_filtrado_2023.csv
QT_ING_50_59;0.0013000000035390258;microdados_filtrado_2023.csv
QT_ING_NOTURNO;0.0012000000569969416;microdados_filtrado_2023.csv
QT_ING_DEFICIENTE;0.0010999999940395355;microdados_filtrado_2023.csv
FEAT_PUBLICA;0.0010999999940395355;microdados_filtrado_2023.csv
QT_ING_MASC;0.0010000000474974513;microdados_filtrado_2023.csv
QT_VG_TOTAL;0.0008999999845400453;microdados_filtrado_2023.csv
QT_ING_FINANC_NREEMB_OUTROS;0.0008999999845400453;microdados_filtrado_2023.csv
QT_MAT_PROUNIP;0.0007999999797903001;microdados_filtrado_2023.csv
QT_MAT_RPFIES;0.0007999999797903001;microdados_filtrado_2023.csv
QT_MAT_0_17;0.0007999999797903001;microdados_filtrado_2023.csv
QT_CONC_AMARELA;0.000699999975040555;microdados_filtrado_2023.csv
QT_ING_FINANC_REEMB;0.000699999975040555;microdados_filtrado_2023.csv
FEAT_PCT_VG_NOTURNO;0.0006000000284984708;microdados_filtrado_2023.csv
QT_ING_RPFIES;0.0005000000237487257;microdados_filtrado_2023.csv
QT_CONC_NACESTRANG;0.0005000000237487257;microdados_filtrado_2023.csv
QT_CURSO;0.0003000000142492354;microdados_filtrado_2023.csv
IN_CONFESSIONAL;9.999999747378752e-05;microdados_filtrado_2023.csv
QT_CONC_INDIGENA;9.999999747378752e-05;microdados_filtrado_2023.csv
QT_MAT_MOB_ACADEMICA;0.0;microdados_filtrado_2023.csv
QT_CONC_PARFOR;0.0;microdados_filtrado_2023.csv
QT_MAT_PARFOR;0.0;microdados_filtrado_2023.csv
TP_DIMENSAO;0.0;microdados_filtrado_2023.csv
QT_ING_EGR;0.0;microdados_filtrado_2023.csv
QT_INSC_PROC_SELETIVO;0.0;microdados_filtrado_2023.csv
QT_INSCRITO_TOTAL_EAD;0.0;microdados_filtrado_2023.csv
QT_VG_PROC_SELETIVO;0.0;microdados_filtrado_2023.csv
QT_ING_MOB_ACADEMICA;0.0;microdados_filtrado_2023.csv
QT_VG_TOTAL_EAD;0.0;microdados_filtrado_2023.csv
CO_CINE_AREA_GERAL;0.0;microdados_filtrado_2023.csv
CO_CINE_AREA_ESPECIFICA;0.0;microdados_filtrado_2023.csv
CO_CINE_AREA_DETALHADA;0.0;microdados_filtrado_2023.csv
TP_GRAU_ACADEMICO;0.0;microdados_filtrado_2023.csv
IN_GRATUITO;0.0;microdados_filtrado_2023.csv
TP_MODALIDADE_ENSINO;0.0;microdados_filtrado_2023.csv
TP_NIVEL_ACADEMICO;0.0;microdados_filtrado_2023.csv
FEAT_DOMINANCIA_MODALIDADE;0.0;microdados_filtrado_2023.csv
QT_ING_OUTRO_TIPO_SELECAO;0.0;microdados_filtrado_2023.csv
QT_ING_PROC_SELETIVO;0.0;microdados_filtrado_2023.csv
QT_CONC_0_17;0.0;microdados_filtrado_2023.csv
QT_CONC_RPFIES;0.0;microdados_filtrado_2023.csv
QT_PARFOR;0.0;microdados_filtrado_2023.csv
QT_CONC_PROCNAOINFORMADA;0.0;microdados_filtrado_2023.csv
QT_ING_PROCNAOINFORMADA;0.0;microdados_filtrado_2023.csv
QT_CONC_RVOUTROS;0.0;microdados_filtrado_2023.csv
QT_CONC_PROUNIP;0.0;microdados_filtrado_2023.csv
QT_CONC_FINANC_REEMB_OUTROS;0.0;microdados_filtrado_2023.csv
QT_CONC_FIES;0.0;microdados_filtrado_2023.csv
QT_CONC_MOB_ACADEMICA;0.0;microdados_filtrado_2023.csv
QT_MAT_FINANC_REEMB_OUTROS;0.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_COM_FIES;0.0;microdados_filtrado_2023.csv
QT_MAT_FIES;0.0;microdados_filtrado_2023.csv
FEAT_PCT_VG_EAD;0.0;microdados_filtrado_2023.csv
QT_ING_FINANC_REEMB_OUTROS;0.0;microdados_filtrado_2023.csv
QT_ING_FIES;0.0;microdados_filtrado_2023.csv
ANO_BASE;0.0;microdados_filtrado_2023.csv
FEAT_INDICE_DIVERSIDADE;273.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_JOVEM;243.0;microdados_filtrado_2023.csv
QT_ING_VG_NOVA;242.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_BRANCA;210.0;microdados_filtrado_2023.csv
FEAT_IDADE_MEDIA_ING;208.0;microdados_filtrado_2023.csv
QT_MAT_PROCESCPRIVADA;207.0;microdados_filtrado_2023.csv
QT_ING_VESTIBULAR;194.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_FEM;192.0;microdados_filtrado_2023.csv
QT_ING_PROCESCPUBLICA;185.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_PRETA_PARDA;182.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_IDOSO;171.0;microdados_filtrado_2023.csv
QT_MAT_30_34;171.0;microdados_filtrado_2023.csv
QT_MAT_BRANCA;155.0;microdados_filtrado_2023.csv
QT_MAT_PROCESCPUBLICA;150.0;microdados_filtrado_2023.csv
CO_UF;150.0;microdados_filtrado_2023.csv
QT_MAT_40_49;143.0;microdados_filtrado_2023.csv
QT_MAT_PARDA;141.0;microdados_filtrado_2023.csv
QT_MAT_CORND;140.0;microdados_filtrado_2023.csv
QT_ING_VG_REMANESC;134.0;microdados_filtrado_2023.csv
QT_MAT_MASC;134.0;microdados_filtrado_2023.csv
QT_ING_PROCESCPRIVADA;125.0;microdados_filtrado_2023.csv
QT_MAT;118.0;microdados_filtrado_2023.csv
QT_ING_18_24;112.0;microdados_filtrado_2023.csv
QT_ING_PARDA;111.0;microdados_filtrado_2023.csv
QT_ING_FEM;111.0;microdados_filtrado_2023.csv
QT_ING_ENEM;111.0;microdados_filtrado_2023.csv
QT_MAT_35_39;110.0;microdados_filtrado_2023.csv
QT_ING;109.0;microdados_filtrado_2023.csv
QT_MAT_50_59;100.0;microdados_filtrado_2023.csv
QT_CONC_40_49;100.0;microdados_filtrado_2023.csv
TP_ORGANIZACAO_ACADEMICA;99.0;microdados_filtrado_2023.csv
QT_MAT_25_29;98.0;microdados_filtrado_2023.csv
QT_MAT_FEM;97.0;microdados_filtrado_2023.csv
CO_CINE_ROTULO;97.0;microdados_filtrado_2023.csv
QT_ING_BRANCA;96.0;microdados_filtrado_2023.csv
QT_ATIV_EXTRACURRICULAR;94.0;microdados_filtrado_2023.csv
QT_MAT_18_24;92.0;microdados_filtrado_2023.csv
QT_MAT_PRETA;90.0;microdados_filtrado_2023.csv
QT_ING_25_29;88.0;microdados_filtrado_2023.csv
QT_ING_35_39;85.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_FINANC;84.0;microdados_filtrado_2023.csv
QT_ING_30_34;80.0;microdados_filtrado_2023.csv
QT_ING_40_49;78.0;microdados_filtrado_2023.csv
QT_ING_MASC;77.0;microdados_filtrado_2023.csv
QT_ING_CORND;76.0;microdados_filtrado_2023.csv
QT_CONC_PROCESCPUBLICA;75.0;microdados_filtrado_2023.csv
QT_ALUNO_DEFICIENTE;71.0;microdados_filtrado_2023.csv
QT_CONC;71.0;microdados_filtrado_2023.csv
FEAT_PCT_ING_DEFICIENTE;70.0;microdados_filtrado_2023.csv
QT_ING_ATIV_EXTRACURRICULAR;69.0;microdados_filtrado_2023.csv
QT_MAT_FINANC;69.0;microdados_filtrado_2023.csv
QT_ING_PRETA;65.0;microdados_filtrado_2023.csv
QT_MAT_DEFICIENTE;65.0;microdados_filtrado_2023.csv
QT_MAT_ATIV_EXTRACURRICULAR;64.0;microdados_filtrado_2023.csv
QT_CONC_FEM;62.0;microdados_filtrado_2023.csv
QT_CONC_PARDA;62.0;microdados_filtrado_2023.csv
QT_CONC_BRANCA;60.0;microdados_filtrado_2023.csv
QT_CONC_MASC;60.0;microdados_filtrado_2023.csv
IN_CAPITAL;57.0;microdados_filtrado_2023.csv
QT_ING_AMARELA;53.0;microdados_filtrado_2023.csv
QT_MAT_AMARELA;51.0;microdados_filtrado_2023.csv
